ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,HIGH_VALUE,PREDICTED_HIGH_VALUE,PRODUCTLINE_DECODED,COUNTRY_DECODED,DEALSIZE_DECODED,CUSTOMERNAME_DECODED
10214,0.4835164835164836,1.0,1,0.665582651442907,2004-01-26,Shipped,1,1,2004,6,168,S18_2795,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,0,1,1,Vintage Cars,Spain,Large,"Corrida Auto Replicas, Ltd"
10244,0.4065934065934066,1.0,8,0.4020544576112795,2004-04-29,Shipped,2,4,2004,6,168,S18_2795,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Vintage Cars,Spain,Medium,Euro Shopping Channel
10289,0.4065934065934066,1.0,3,0.5727813409192343,2004-09-03,Shipped,3,9,2004,6,168,S18_2795,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,0,1,1,Vintage Cars,Norway,Large,Herkku Gifts
10123,0.4395604395604396,1.0,3,0.3440323160550179,2003-05-20,Shipped,2,5,2003,0,132,S18_2870,4,40.32.2555,"54, rue Royale",,Nantes,,44000,6,EMEA,Schmitt,Carine,1,1,1,Classic Cars,France,Medium,Atelier graphique
10137,0.3406593406593407,1.0,3,0.2841499720234371,2003-07-10,Shipped,3,7,2003,0,132,S18_2870,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,0,1,Classic Cars,France,Medium,Reims Collectables
10172,0.3626373626373627,1.0,7,0.4074086056054593,2003-11-05,Shipped,4,11,2003,0,132,S18_2870,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,1,1,Classic Cars,USA,Medium,Gift Depot Inc.
10192,0.3516483516483517,1.0,8,0.3296683178108138,2003-11-20,Shipped,4,11,2003,0,132,S18_2870,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,1,Classic Cars,USA,Medium,Online Diecast Creations Co.
10212,0.3736263736263737,1.0,7,0.3255920480388098,2004-01-16,Shipped,1,1,2004,0,132,S18_2870,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10241,0.4175824175824176,1.0,12,0.4684555981433268,2004-04-13,Shipped,2,4,2004,0,132,S18_2870,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,1,1,1,Classic Cars,France,Medium,Mini Caravy
10253,0.3406593406593407,1.0,2,0.3451969645613048,2004-06-01,Cancelled,2,6,2004,0,132,S18_2870,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Classic Cars,UK,Medium,"UK Collectables, Ltd."
10278,0.3626373626373627,1.0,3,0.2825000533061974,2004-08-06,Shipped,3,8,2004,0,132,S18_2870,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,1,0,1,Classic Cars,USA,Medium,Signal Gift Stores
10287,0.4175824175824176,1.0,1,0.3360738845953913,2004-08-30,Shipped,3,8,2004,0,132,S18_2870,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10311,0.4065934065934066,1.0,10,0.3526701258099786,2004-10-16,Shipped,4,10,2004,0,132,S18_2870,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10366,0.4725274725274726,1.0,2,0.4163375774869916,2005-01-10,Shipped,1,1,2005,0,132,S18_2870,69,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,2,EMEA,Cartrain,Pascale,1,1,1,Classic Cars,Belgium,Medium,Royale Belge
10407,0.3846153846153846,1.0,12,0.4340984672078656,2005-04-22,On Hold,2,4,2005,0,132,S18_2870,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,1,Classic Cars,USA,Medium,The Sharp Gifts Warehouse
10419,0.5384615384615385,1.0,2,0.5303760770609096,2005-05-17,Shipped,2,5,2005,0,132,S18_2870,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,0,1,1,Classic Cars,Austria,Large,Salzburg Collectables
10139,0.4395604395604396,1.0,1,0.3723073936798702,2003-07-16,Shipped,3,7,2003,6,101,S18_2949,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Vintage Cars,Australia,Medium,Souveniers And Things Co.
10174,0.4395604395604396,1.0,5,0.3757234018618202,2003-11-06,Shipped,4,11,2003,6,101,S18_2949,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,1,1,1,Vintage Cars,Australia,Medium,"Australian Gift Network, Co"
10215,0.4725274725274726,1.0,4,0.3696817877354572,2004-01-29,Shipped,1,1,2004,6,101,S18_2949,90,3105553722,3675 Furth Circle,,Burbank,CA,94019,18,,Thompson,Steve,1,1,1,Vintage Cars,USA,Medium,West Coast Collectables Co.
10280,0.4395604395604396,1.0,3,0.3414618544527586,2004-08-17,Shipped,3,8,2004,6,101,S18_2949,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,1,1,1,Vintage Cars,Italy,Medium,Amica Models & Co.
10291,0.4505494505494506,1.0,12,0.3846619320959924,2004-09-08,Shipped,3,9,2004,6,101,S18_2949,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,1,Vintage Cars,Sweden,Medium,Scandinavian Gift Ideas
10304,0.4395604395604396,1.0,7,0.3037842988617473,2004-10-11,Shipped,4,10,2004,6,101,S18_2949,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,1,1,1,Vintage Cars,France,Medium,Auto Assoc. & Cie.
10347,0.4615384615384615,1.0,9,0.3185335722431321,2004-11-29,Shipped,4,11,2004,6,101,S18_2949,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Vintage Cars,Australia,Medium,"Australian Collectors, Co."
10369,0.3956043956043956,1.0,1,0.3013991222491245,2005-01-20,Shipped,1,1,2005,6,101,S18_2949,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,1,1,1,Vintage Cars,USA,Medium,Collectables For Less Inc.
10381,0.3846153846153846,1.0,8,0.2821647757059028,2005-02-17,Shipped,1,2,2005,6,101,S18_2949,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,0,1,Vintage Cars,USA,Medium,Corporate Gift Ideas Co.
10222,0.4725274725274726,0.926422319474836,10,0.3054445111895223,2004-02-19,Shipped,1,2,2004,3,86,S18_3029,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,1,1,1,Ships,USA,Medium,Collectable Mini Designs Co.
10111,0.4065934065934066,1.0,1,0.3188092939539008,2003-03-25,Shipped,1,3,2003,6,104,S18_3136,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,1,1,1,Vintage Cars,USA,Medium,Mini Wheels Co.
10163,0.3736263736263737,1.0,3,0.3248862004592421,2003-10-20,Shipped,4,10,2003,6,104,S18_3136,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,1,1,1,Vintage Cars,USA,Medium,Classic Legends Inc.
10215,0.4725274725274726,1.0,5,0.353145102410396,2004-01-29,Shipped,1,1,2004,6,104,S18_3136,90,3105553722,3675 Furth Circle,,Burbank,CA,94019,18,,Thompson,Steve,1,1,1,Vintage Cars,USA,Medium,West Coast Collectables Co.
10270,0.3516483516483517,1.0,11,0.3156425381984858,2004-07-19,Shipped,3,7,2004,6,104,S18_3136,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Vintage Cars,Australia,Medium,Souveniers And Things Co.
10312,0.3516483516483517,1.0,5,0.2922569255779312,2004-10-21,Shipped,4,10,2004,6,104,S18_3136,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,0,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10347,0.4285714285714286,1.0,11,0.328371322883358,2004-11-29,Shipped,4,11,2004,6,104,S18_3136,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Vintage Cars,Australia,Medium,"Australian Collectors, Co."
10357,0.4175824175824176,1.0,4,0.3439999647076211,2004-12-10,Shipped,4,12,2004,6,104,S18_3136,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10128,0.3846153846153846,1.0,2,0.3721794588060736,2003-06-06,Shipped,2,6,2003,6,136,S18_3140,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Vintage Cars,Spain,Medium,Euro Shopping Channel
10142,0.4505494505494506,1.0,8,0.4082298886746022,2003-08-08,Shipped,3,8,2003,6,136,S18_3140,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10166,0.4065934065934066,1.0,2,0.4741391416746382,2003-10-21,Shipped,4,10,2003,6,136,S18_3140,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,1,1,1,Vintage Cars,USA,Medium,FunGiftIdeas.com
10196,0.4725274725274726,1.0,1,0.4714238342669884,2003-11-26,Shipped,4,11,2003,6,136,S18_3140,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1,1,1,Vintage Cars,USA,Medium,Super Scale Inc.
10273,0.3736263736263737,1.0,13,0.3341210396252538,2004-07-21,Shipped,3,7,2004,6,136,S18_3140,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,1,1,1,Vintage Cars,Belgium,Medium,Petit Auto
10282,0.4065934065934066,1.0,1,0.4568451407173324,2004-08-20,Shipped,3,8,2004,6,136,S18_3140,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10336,0.4615384615384615,1.0,12,0.3894006692317365,2004-11-20,Shipped,4,11,2004,6,136,S18_3140,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,1,1,Vintage Cars,France,Medium,"La Corne D'abondance, Co."
10350,0.4175824175824176,1.0,1,0.3462322076780041,2004-12-02,Shipped,4,12,2004,6,136,S18_3140,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Vintage Cars,Spain,Medium,Euro Shopping Channel
10414,0.3846153846153846,1.0,12,0.3227708634942249,2005-05-06,On Hold,2,5,2005,6,136,S18_3140,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1,1,1,Vintage Cars,USA,Medium,Gifts4AllAges.com
10109,0.4395604395604396,1.0,5,0.5716534553077166,2003-03-10,Shipped,1,3,2003,0,169,S18_3232,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,0,1,1,Classic Cars,USA,Large,Motor Mint Distributors Inc.
10114,0.4615384615384615,1.0,4,0.5681565687572746,2003-04-01,Shipped,2,4,2003,0,169,S18_3232,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,0,1,1,Classic Cars,France,Large,"La Corne D'abondance, Co."
10136,0.3846153846153846,1.0,3,0.5771392144651699,2003-07-04,Shipped,3,7,2003,0,169,S18_3232,1,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,6,EMEA,Roulet,Annette,0,1,1,Classic Cars,France,Large,Alpha Cognac
10165,0.4505494505494506,1.0,16,0.6082465055030379,2003-10-22,Shipped,4,10,2003,0,169,S18_3232,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,0,1,1,Classic Cars,Singapore,Large,"Dragon Souveniers, Ltd."
10171,0.3626373626373627,1.0,3,0.3675789501546615,2003-11-05,Shipped,4,11,2003,0,169,S18_3232,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,1,1,1,Classic Cars,Canada,Medium,Quebec Home Shopping Network
10181,0.4285714285714286,1.0,7,0.429583248472318,2003-11-12,Shipped,4,11,2003,0,169,S18_3232,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1,1,1,Classic Cars,Norway,Medium,Herkku Gifts
10195,0.4835164835164836,1.0,10,0.5248542902665826,2003-11-25,Shipped,4,11,2003,0,169,S18_3232,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,0,1,1,Classic Cars,USA,Large,Mini Classics
10203,0.4615384615384615,1.0,1,0.5741562731836007,2003-12-02,Shipped,4,12,2003,0,169,S18_3232,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,0,1,1,Classic Cars,Spain,Large,Euro Shopping Channel
10212,0.3736263736263737,1.0,11,0.3729426565014812,2004-01-16,Shipped,1,1,2004,0,169,S18_3232,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10225,0.4065934065934066,1.0,2,0.4356939768408469,2004-02-22,Shipped,1,2,2004,0,169,S18_3232,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10239,0.4505494505494506,1.0,1,0.4853613829318703,2004-04-12,Shipped,2,4,2004,0,169,S18_3232,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,0,1,1,Classic Cars,Finland,Large,"Oulu Toy Supplies, Inc."
10246,0.3296703296703297,1.0,9,0.4889869396140044,2004-05-05,Shipped,2,5,2004,0,169,S18_3232,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,0,1,1,Classic Cars,Spain,Large,Euro Shopping Channel
10253,0.3736263736263737,1.0,6,0.4625852991065883,2004-06-01,Cancelled,2,6,2004,0,169,S18_3232,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Classic Cars,UK,Medium,"UK Collectables, Ltd."
10278,0.3956043956043956,1.0,7,0.4352057655983126,2004-08-06,Shipped,3,8,2004,0,169,S18_3232,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,1,1,1,Classic Cars,USA,Medium,Signal Gift Stores
10287,0.3296703296703297,1.0,5,0.3948621648786422,2004-08-30,Shipped,3,8,2004,0,169,S18_3232,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10305,0.3406593406593407,1.0,9,0.5127497395348907,2004-10-13,Shipped,4,10,2004,0,169,S18_3232,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,0,1,1,Classic Cars,USA,Large,Marta's Replicas Co.
10310,0.4615384615384615,1.0,3,0.6219421543203387,2004-10-16,Shipped,4,10,2004,0,169,S18_3232,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,0,1,1,Classic Cars,Germany,Large,"Toms Spezialitten, Ltd"
10349,0.4615384615384615,1.0,6,0.5084065711468627,2004-12-01,Shipped,4,12,2004,0,169,S18_3232,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,0,1,1,Classic Cars,USA,Large,Muscle Machine Inc
10377,0.3626373626373627,1.0,3,0.4986813149646305,2005-02-09,Shipped,1,2,2005,0,169,S18_3232,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,0,1,1,Classic Cars,Finland,Large,"Toys of Finland, Co."
10383,0.4505494505494506,1.0,6,0.4696033357180199,2005-02-22,Shipped,1,2,2005,0,169,S18_3232,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10405,0.5384615384615385,1.0,1,0.5740099568624194,2005-04-14,Shipped,2,4,2005,0,169,S18_3232,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,0,1,1,Classic Cars,France,Large,Mini Caravy
10412,0.5934065934065935,1.0,9,0.8386108919634108,2005-05-03,Shipped,2,5,2005,0,169,S18_3232,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,0,1,1,Classic Cars,Spain,Large,Euro Shopping Channel
10419,0.3186813186813187,1.0,6,0.4003310131045016,2005-05-17,Shipped,2,5,2005,0,169,S18_3232,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,1,1,Classic Cars,Austria,Medium,Salzburg Collectables
10105,0.3516483516483517,1.0,13,0.2829250323697289,2003-02-11,Shipped,1,2,2003,4,100,S18_3259,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,0,1,Trains,Denmark,Medium,Danish Wholesale Imports
10128,0.3846153846153846,1.0,4,0.3202084897288149,2003-06-06,Shipped,2,6,2003,4,100,S18_3259,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Trains,Spain,Medium,Euro Shopping Channel
10165,0.4835164835164836,1.0,1,0.35750959327739,2003-10-22,Shipped,4,10,2003,4,100,S18_3259,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,1,Trains,Singapore,Medium,"Dragon Souveniers, Ltd."
10208,0.4615384615384615,1.0,11,0.377365968000106,2004-01-02,Shipped,1,1,2004,4,100,S18_3259,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,1,1,Trains,France,Medium,"Saveley & Henriot, Co."
10232,0.4615384615384615,0.9425601750547046,8,0.3026520017028573,2004-03-20,Shipped,1,3,2004,4,100,S18_3259,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,1,1,1,Trains,UK,Medium,giftsbymail.co.uk
10248,0.3956043956043956,1.0,14,0.3382399543551899,2004-05-07,Cancelled,2,5,2004,4,100,S18_3259,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1,1,1,Trains,USA,Medium,Land of Toys Inc.
10273,0.4505494505494506,1.0,15,0.3653099442895093,2004-07-21,Shipped,3,7,2004,4,100,S18_3259,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,1,1,1,Trains,Belgium,Medium,Petit Auto
10414,0.4615384615384615,1.0,14,0.3916240891073749,2005-05-06,On Hold,2,5,2005,4,100,S18_3259,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1,1,1,Trains,USA,Medium,Gifts4AllAges.com
10390,0.3736263736263737,1.0,9,0.3683252369184754,2005-03-04,Shipped,1,3,2005,0,80,S18_3278,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10103,0.4395604395604396,1.0,16,0.3168733599153571,2003-01-29,Shipped,1,1,2003,6,99,S18_3320,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,1,1,Vintage Cars,Norway,Medium,Baane Mini Imports
10111,0.3626373626373627,1.0,4,0.2718042567020596,2003-03-25,Shipped,1,3,2003,6,99,S18_3320,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,1,0,1,Vintage Cars,USA,Medium,Mini Wheels Co.
10163,0.4065934065934066,1.0,6,0.3315505780229945,2003-10-20,Shipped,4,10,2003,6,99,S18_3320,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,1,1,1,Vintage Cars,USA,Medium,Classic Legends Inc.
10215,0.3846153846153846,1.0,8,0.29952862616327,2004-01-29,Shipped,1,1,2004,6,99,S18_3320,90,3105553722,3675 Furth Circle,,Burbank,CA,94019,18,,Thompson,Steve,1,1,1,Vintage Cars,USA,Medium,West Coast Collectables Co.
10304,0.3516483516483517,1.0,11,0.2555999079457116,2004-10-11,Shipped,4,10,2004,6,99,S18_3320,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,1,0,1,Vintage Cars,France,Medium,Auto Assoc. & Cie.
10333,0.4395604395604396,1.0,2,0.7980908293488486,2004-11-18,Shipped,4,11,2004,6,99,S18_3320,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,0,1,1,Vintage Cars,USA,Large,Mini Wheels Co.
10382,0.4835164835164836,1.0,7,0.6215407035094596,2005-02-17,Shipped,1,2,2005,6,99,S18_3320,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,1,Vintage Cars,USA,Large,Mini Gifts Distributors Ltd.
10135,0.3956043956043956,1.0,9,0.3639945679146689,2003-07-02,Shipped,3,7,2003,0,146,S18_3482,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10147,0.3406593406593407,1.0,9,0.2884482896798467,2003-09-05,Shipped,3,9,2003,0,146,S18_3482,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,1,0,1,Classic Cars,USA,Medium,Collectables For Less Inc.
10169,0.3296703296703297,1.0,4,0.2913672635245176,2003-11-04,Shipped,4,11,2003,0,146,S18_3482,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1,0,1,Classic Cars,Australia,Medium,"Anna's Decorations, Ltd"
10238,0.4725274725274726,1.0,5,0.4464566819134646,2004-04-09,Shipped,2,4,2004,0,146,S18_3482,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,1,1,Classic Cars,Denmark,Medium,Danish Wholesale Imports
10252,0.3846153846153846,1.0,1,0.4608375910892626,2004-05-26,Shipped,2,5,2004,0,146,S18_3482,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,1,1,Classic Cars,France,Medium,Auto Canal Petit
10265,0.4725274725274726,1.0,1,0.58415431004502,2004-07-02,Shipped,3,7,2004,0,146,S18_3482,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,0,1,1,Classic Cars,Australia,Large,"Australian Collectables, Ltd"
10287,0.3736263736263737,1.0,14,0.4617029896321286,2004-08-30,Shipped,3,8,2004,0,146,S18_3482,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10310,0.4725274725274726,1.0,12,0.4252724314316869,2004-10-16,Shipped,4,10,2004,0,146,S18_3482,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,1,Classic Cars,Germany,Medium,"Toms Spezialitten, Ltd"
10330,0.3406593406593407,1.0,3,0.2884482896798467,2004-11-16,Shipped,4,11,2004,0,146,S18_3482,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,0,1,Classic Cars,Philippines,Medium,Cruz & Sons Co.
10342,0.5384615384615385,1.0,7,0.4460199387236071,2004-11-24,Shipped,4,11,2004,0,146,S18_3482,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Classic Cars,Australia,Medium,"Australian Collectors, Co."
10390,0.4835164835164836,1.0,1,0.5084212763047704,2005-03-04,Shipped,1,3,2005,0,146,S18_3482,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,1,Classic Cars,USA,Large,Mini Gifts Distributors Ltd.
10109,0.4505494505494506,1.0,2,0.4234695790722076,2003-03-10,Shipped,1,3,2003,0,141,S18_3685,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1,1,1,Classic Cars,USA,Medium,Motor Mint Distributors Inc.
10161,0.3296703296703297,1.0,10,0.3721779882902828,2003-10-17,Shipped,4,10,2003,0,141,S18_3685,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,1,1,1,Classic Cars,Denmark,Medium,Heintze Collectables
10172,0.4615384615384615,1.0,8,0.3684369961185736,2003-11-05,Shipped,4,11,2003,0,141,S18_3685,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,1,1,Classic Cars,USA,Medium,Gift Depot Inc.
10181,0.3626373626373627,1.0,4,0.3899168202742955,2003-11-12,Shipped,4,11,2003,0,141,S18_3685,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1,1,1,Classic Cars,Norway,Medium,Herkku Gifts
10192,0.4285714285714286,1.0,9,0.3572228426981907,2003-11-20,Shipped,4,11,2003,0,141,S18_3685,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,1,Classic Cars,USA,Medium,Online Diecast Creations Co.
10204,0.3186813186813187,1.0,15,0.3862802347237306,2003-12-02,Shipped,4,12,2003,0,141,S18_3685,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,1,Classic Cars,USA,Medium,Muscle Machine Inc
10212,0.4285714285714286,1.0,8,0.4319985706586515,2004-01-16,Shipped,1,1,2004,0,141,S18_3685,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
