ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Cluster,PCA1,PCA2
10361,0.2087912087912088,0.486597374179431,1,0.0793615314539651,2004-12-17,Shipped,4,12,2004,2,72,S24_4278,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2,0,-0.32696798717799797,-0.09758663204060217
10375,0.4065934065934066,1.0,2,0.7027205277387072,2005-02-03,Shipped,1,2,2005,2,72,S24_4278,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,0,1,0.3789757882417579,0.2966467053816355
10386,0.4835164835164836,0.4986323851203501,8,0.1974071865577211,2005-03-01,Resolved,1,3,2005,2,72,S24_4278,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,0,-0.26360445356953244,0.1776740530962826
10398,0.4285714285714286,0.7025437636761487,14,0.2234536975016672,2005-03-30,Shipped,1,3,2005,2,72,S24_4278,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,2,-0.06576548437824492,0.09957382523346547
10401,0.5054945054945056,0.7420678336980306,4,0.2747769043730934,2005-04-03,On Hold,2,4,2005,2,72,S24_4278,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1,1,-0.0077988884985905615,0.1784021111756915
10416,0.4615384615384615,0.6528993435448578,5,0.2279027430266303,2005-05-10,Shipped,2,5,2005,2,72,S24_4278,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1,0,-0.10938968602094423,0.13987408435892534
10108,0.2747252747252747,0.5720733041575491,10,0.1211616780643895,2003-03-03,Shipped,1,3,2003,0,80,S24_4620,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,2,0,-0.22972832403490873,-0.044629866923159345
10122,0.2527472527472528,0.6053063457330415,14,0.1162391264547996,2003-05-08,Shipped,2,5,2003,0,80,S24_4620,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2,0,-0.20119949358825684,-0.07271660931450968
10135,0.1868131868131868,0.826449671772429,11,0.1122003548354603,2003-07-02,Shipped,3,7,2003,0,80,S24_4620,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,0.0018505436043301238,-0.181745279826839
10147,0.2747252747252747,0.5168216630196937,11,0.1119533081826116,2003-09-05,Shipped,3,9,2003,0,80,S24_4620,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,2,0,-0.28467739956469107,-0.035981514084786365
10159,0.1868131868131868,0.5500547045951859,6,0.0780233620843679,2003-10-10,Shipped,4,10,2003,0,80,S24_4620,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2,0,-0.2688868463973967,-0.1312840085529338
10169,0.1978021978021978,0.9258752735229758,6,0.1314486712786944,2003-11-04,Shipped,4,11,2003,0,80,S24_4620,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2,2,0.10210288419677183,-0.18741134757959915
10180,0.2417582417582418,0.6053063457330415,1,0.1110085017870443,2003-11-11,Shipped,4,11,2003,0,80,S24_4620,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2,0,-0.20346060479282335,-0.08415905261448597
10191,0.4175824175824176,0.538977024070022,7,0.1790080929836545,2003-11-20,Shipped,4,11,2003,0,80,S24_4620,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,2,0,-0.23486494546962222,0.10649531735685208
10211,0.1758241758241758,0.8927789934354484,6,0.1136260198946081,2004-01-15,Shipped,1,1,2004,0,80,S24_4620,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,2,2,0.0640222864797041,-0.20623325376178947
10225,0.4395604395604396,0.5942286652078774,13,0.202420174888443,2004-02-22,Shipped,1,2,2004,0,80,S24_4620,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,0,-0.17408903588604918,0.12299795269961339
10238,0.1758241758241758,0.9147975929978118,7,0.116230303360055,2004-04-09,Shipped,2,4,2004,0,80,S24_4620,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,2,2,0.0855489177444465,-0.21032485516851587
10252,0.3516483516483517,0.826449671772429,3,0.2084934051043074,2004-05-26,Shipped,2,5,2004,0,80,S24_4620,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,2,0.04198398091470912,0.0006898556947234069
10264,0.4505494505494506,0.7711980306345732,1,0.2523081583480814,2004-06-30,Shipped,2,6,2004,0,80,S24_4620,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1,2,0.009458187875069801,0.11592147439991257
10276,0.4615384615384615,0.6605579868708973,7,0.2298791162494201,2004-08-02,Shipped,3,8,2004,0,80,S24_4620,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,1,0,-0.10152897653212034,0.1390991394581712
10287,0.3736263736263737,0.837527352297593,16,0.2237147140545282,2004-08-30,Shipped,3,8,2004,0,80,S24_4620,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,2,0.05853897260211849,0.02360514411002998
10299,0.2857142857142857,0.7379649890590809,1,0.1547534055307569,2004-09-30,Shipped,3,9,2004,0,80,S24_4620,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,2,2,-0.06223535416988113,-0.05872203855270143
10310,0.4725274725274726,0.9591083150984684,14,0.3140551164023537,2004-10-16,Shipped,4,10,2004,0,80,S24_4620,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,0.20782250571498695,0.12148431939822102
10319,0.4065934065934066,0.8042943107221006,2,0.2354692820280178,2004-11-03,Shipped,4,11,2004,0,80,S24_4620,50,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,18,,Kuo,Kee,1,2,0.03282949386338563,0.0641039897706717
10331,0.3846153846153846,1.0,2,0.3847803086171491,2004-11-17,Shipped,4,11,2004,0,80,S24_4620,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1,1,0.26726728824859936,0.08757998136763301
10343,0.2637362637362638,1.0,1,0.1923853751322545,2004-11-24,Shipped,4,11,2004,0,80,S24_4620,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,2,0.19538393544698507,-0.11994490821580228
10355,0.2417582417582418,0.93695295404814,9,0.1609325128835565,2004-12-07,Shipped,4,12,2004,0,80,S24_4620,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,2,0.12450521463965647,-0.1393094544553598
10363,0.4065934065934066,1.0,9,0.3435330759440528,2005-01-06,Shipped,1,1,2005,0,80,S24_4620,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,0.25376408371591697,0.07915482358649306
10378,0.3846153846153846,1.0,2,0.3243987244746031,2005-02-10,Shipped,1,2,2005,0,80,S24_4620,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.24621844304344753,0.05101827996264674
10390,0.2637362637362638,0.7595733041575492,10,0.1463508783023189,2005-03-04,Shipped,1,3,2005,0,80,S24_4620,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,-0.04580532739626275,-0.08592324519927685
10103,0.2747252747252747,1.0,3,0.2016209495561616,2003-01-29,Shipped,1,1,2003,5,96,S32_1268,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,2,0.19904116052747511,-0.10607742457934344
10114,0.2857142857142857,1.0,7,0.2342083147374358,2003-04-01,Shipped,2,4,2003,5,96,S32_1268,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,2,0.21083875217659553,-0.078070179406867
10126,0.4065934065934066,0.9495350109409192,3,0.2690455690785822,2003-05-28,Shipped,2,5,2003,5,96,S32_1268,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1,1,0.1805412349521479,0.047043666227313985
10140,0.2197802197802198,1.0,3,0.1725981146517047,2003-07-24,Shipped,3,7,2003,5,96,S32_1268,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2,2,0.18673523137122405,-0.1650272824291959
10151,0.2307692307692307,1.0,10,0.1901685725776745,2003-09-21,Shipped,3,9,2003,5,96,S32_1268,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1,2,0.1932979726803663,-0.14611293680368498
10164,0.1978021978021978,1.0,1,0.1582885254917589,2003-10-21,Resolved,4,10,2003,5,96,S32_1268,51,7675-3555,Kirchgasse 6,,Graz,,8010,1,EMEA,Mendel,Roland,2,2,0.18087148885440174,-0.19024238036036753
10175,0.1758241758241758,1.0,8,0.1437127729736844,2003-11-06,Shipped,4,11,2003,5,96,S32_1268,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,2,2,0.1749149625624583,-0.21561864307982753
10184,0.4395604395604396,1.0,13,0.3033107927771206,2003-11-14,Shipped,4,11,2003,5,96,S32_1268,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1,1,0.24105590421738032,0.07962552736773432
10194,0.3406593406593407,0.9626641137855578,3,0.2291695923803754,2003-11-25,Shipped,4,11,2003,5,96,S32_1268,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,2,0.1763086325829213,-0.03013311874737376
10207,0.4725274725274726,0.738785557986871,14,0.2560145933987076,2003-12-09,Shipped,4,12,2003,5,96,S32_1268,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1,2,-0.018726175331163386,0.14306059576815833
10217,0.1648351648351648,1.0,3,0.1296090560244459,2004-02-04,Shipped,1,2,2004,5,96,S32_1268,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2,2,0.16956071710882914,-0.2324338395982125
10229,0.2087912087912088,1.0,8,0.1699085412703933,2004-03-11,Shipped,1,3,2004,5,96,S32_1268,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,0.18535992327941542,-0.17493109172827565
10245,0.3406593406593407,1.0,1,0.2684801557570326,2004-05-04,Shipped,2,5,2004,5,96,S32_1268,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1,2,0.22497446964939116,-0.015941991657592913
10259,0.4285714285714286,0.8178336980306347,11,0.2513457057630249,2004-06-15,Shipped,2,6,2004,5,96,S32_1268,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,2,0.05191806250902142,0.08678220933172492
10270,0.2857142857142857,0.8047045951859957,1,0.1662351928250593,2004-07-19,Shipped,3,7,2004,5,96,S32_1268,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2,2,0.004263855348347612,-0.0689513029438385
10281,0.2527472527472528,0.7651805251641137,8,0.141165104366182,2004-08-19,Shipped,3,8,2004,5,96,S32_1268,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2,2,-0.04280005712290924,-0.0987820678544171
10291,0.2197802197802198,0.7783096280087529,3,0.1247298846306836,2004-09-08,Shipped,3,9,2004,5,96,S32_1268,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,2,2,-0.037548087740312375,-0.13693949059831692
10305,0.2417582417582418,1.0,12,0.1965278181148429,2004-10-13,Shipped,4,10,2004,5,96,S32_1268,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,2,0.19595251784849865,-0.1339871013765742
10313,0.2307692307692307,0.8309628008752736,6,0.1385336163586059,2004-10-22,Shipped,4,10,2004,5,96,S32_1268,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,2,2,0.017007375381339007,-0.13386110248585012
10324,0.1538461538461538,0.975109409190372,11,0.1089262514273194,2004-11-05,Shipped,4,11,2004,5,96,S32_1268,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,2,2,0.13860482835705945,-0.2468248489878127
10335,0.4175824175824176,1.0,1,0.3135249954597825,2004-11-19,Shipped,4,11,2004,5,96,S32_1268,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.2437410844502459,0.06925985028896597
10348,0.3956043956043956,1.0,3,0.4341558173237054,2004-11-01,Shipped,4,11,2004,5,96,S32_1268,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1,1,0.28491717806716355,0.12575262878040805
10358,0.3846153846153846,1.0,1,0.2901232071655294,2004-12-10,Shipped,4,12,2004,5,96,S32_1268,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.23427009706328894,0.030264084007844305
10371,0.2197802197802198,1.0,1,0.2618922450144,2005-01-23,Shipped,1,1,2005,5,96,S32_1268,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,2,0.21786290638047712,-0.11095872199143841
10382,0.2197802197802198,1.0,6,0.1636897299912431,2005-02-17,Shipped,1,2,2005,5,96,S32_1268,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,0.1836297943011509,-0.17042140556428365
10411,0.2197802197802198,1.0,1,0.1781228424776132,2005-05-01,Shipped,2,5,2005,5,96,S32_1268,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,2,2,0.1886611354769132,-0.16168200005571876
10425,0.3846153846153846,0.8178336980306347,11,0.2258528440143022,2005-05-31,In Process,2,5,2005,5,96,S32_1268,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,2,0.04128040236989228,0.03824503192187362
10107,0.1538461538461538,0.9028993435448578,8,0.1011619280520739,2003-02-24,Shipped,1,2,2003,1,99,S32_1374,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,2,0.0682788363336766,-0.23293629130067642
10120,0.1758241758241758,1.0,6,0.1455244484279083,2003-04-29,Shipped,2,4,2003,1,99,S32_1374,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2,2,0.17554650737433186,-0.21452165402363277
10133,0.1868131868131868,1.0,1,0.158806882308004,2003-06-27,Shipped,2,6,2003,1,99,S32_1374,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,2,0.18061445593069547,-0.19820375327463477
10145,0.2967032967032967,0.9165754923413568,12,0.1923853751322545,2003-08-25,Shipped,3,8,2003,1,99,S32_1374,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1,2,0.11857626258204124,-0.07364216424756377
10168,0.2417582417582418,1.0,7,0.2030951416364047,2003-10-28,Shipped,4,10,2003,1,99,S32_1374,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,2,0.1982418677915403,-0.13001051604786806
10188,0.4175824175824176,0.9848194748358864,7,0.2844734854974057,2003-11-18,Shipped,4,11,2003,1,99,S32_1374,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1,1,0.21939837625523717,0.05557695946036198
10210,0.4395604395604396,0.7252461706783369,5,0.2348215198221853,2004-01-12,Shipped,1,1,2004,1,99,S32_1374,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,1,2,-0.04010584330757894,0.10888784373522337
10223,0.1648351648351648,1.0,7,0.1465471921603862,2004-02-20,Shipped,1,2,2004,1,99,S32_1374,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2,2,0.17546530226756762,-0.22217761521202756
10235,0.3846153846153846,1.0,1,0.2717042616282875,2004-04-02,Shipped,2,4,2004,1,99,S32_1374,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,1,1,0.22784930603965048,0.01911121353433126
10250,0.2747252747252747,1.0,2,0.2058832395756974,2004-05-11,Shipped,2,5,2004,1,99,S32_1374,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,2,0.20052698247326717,-0.10349656193374224
10263,0.2747252747252747,0.7252461706783369,8,0.1466898321920905,2004-06-28,Shipped,2,6,2004,1,99,S32_1374,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,2,2,-0.07739425325927418,-0.06860549855429265
10275,0.1868131868131868,0.7525984682713347,7,0.1030684517748023,2004-07-23,Shipped,3,7,2004,1,99,S32_1374,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2,2,-0.07048898662868963,-0.16826230778927892
10285,0.3406593406593407,0.9848194748358864,12,0.2335767282053016,2004-08-27,Shipped,3,8,2004,1,99,S32_1374,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,2,0.19859179994557463,-0.033168281795553506
10297,0.2197802197802198,1.0,2,0.1746053687061005,2004-09-16,Shipped,3,9,2004,1,99,S32_1374,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,2,2,0.18743495431619772,-0.163811868418071
10308,0.1978021978021978,0.7252461706783369,5,0.1055617112980463,2004-10-15,Shipped,4,10,2004,1,99,S32_1374,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,2,2,-0.09479551123673202,-0.15143572495606675
10318,0.4505494505494506,1.0,7,0.3546317938748606,2004-11-02,Shipped,4,11,2004,1,99,S32_1374,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,1,1,0.25938398704414944,0.11897619143744587
10329,0.4285714285714286,0.5064277899343544,11,0.176007505512596,2004-11-15,Shipped,4,11,2004,1,99,S32_1374,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,0,-0.26595315488398596,0.12133322879585678
10340,0.5384615384615385,1.0,2,0.4412076757983247,2004-11-24,Shipped,4,11,2004,1,99,S32_1374,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1,1,0.2930659333852086,0.2376007716082481
10353,0.4395604395604396,0.7424781181619255,5,0.2390830745838257,2004-12-04,Shipped,4,12,2004,1,99,S32_1374,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,1,2,-0.022483836768030563,0.1070320256459612
10363,0.4835164835164836,1.0,2,0.4480933659885874,2005-01-06,Shipped,1,1,2005,1,99,S32_1374,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,0.2932776119896239,0.20039391356620495
10375,0.3406593406593407,1.0,3,0.4316802039899506,2005-02-03,Shipped,1,2,2005,1,99,S32_1374,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,0.28186553339853737,0.08287740033922852
10387,0.4175824175824176,0.9302516411378556,1,0.2715652978860601,2005-03-02,Shipped,1,3,2005,1,99,S32_1374,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,0.1637998899459675,0.06180899160781583
10401,0.4725274725274726,1.0,1,0.3316366031967543,2005-04-03,On Hold,2,4,2005,1,99,S32_1374,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1,1,0.2522433914440767,0.12160284223219064
10416,0.4285714285714286,1.0,2,0.3148719879241244,2005-05-10,Shipped,2,5,2005,1,99,S32_1374,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1,1,0.24464837272611284,0.07835071234104418
10108,0.2307692307692307,0.2266137855579869,13,0.0508077910867626,2003-03-03,Shipped,1,3,2003,1,40,S32_2206,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,2,0,-0.5795016275293293,-0.03139491979556985
10122,0.2747252747252747,0.2431619256017505,17,0.0663445256741028,2003-05-08,Shipped,2,5,2003,1,40,S32_2206,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2,0,-0.5568385385129454,0.006853520641907973
10135,0.2967032967032967,0.1825765864332603,14,0.0621631140230591,2003-07-02,Shipped,3,7,2003,1,40,S32_2206,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.6141543824207506,0.03646935863890044
10145,0.2747252747252747,0.1219912472647701,1,0.0461499323195107,2003-08-25,Shipped,3,8,2003,1,40,S32_2206,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,2,0,-0.6773456695015279,0.02581995780725091
10159,0.3186813186813187,0.1165207877461706,9,0.0556494643278603,2003-10-10,Shipped,4,10,2003,1,40,S32_2206,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2,0,-0.6774059174019307,0.06608133004781316
10169,0.2197802197802198,0.1771061269146607,9,0.0406928482199774,2003-11-04,Shipped,4,11,2003,1,40,S32_2206,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2,0,-0.6298256487469424,-0.03304949543347194
10180,0.3076923076923077,0.2541028446389497,4,0.0781954124318875,2003-11-11,Shipped,4,11,2003,1,40,S32_2206,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2,0,-0.5411488026160323,0.03603843379832872
10190,0.4395604395604396,0.0835612691466083,1,0.076129337745861,2003-11-19,Shipped,4,11,2003,1,40,S32_2206,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.696315801113615,0.17799497448774743
10211,0.3846153846153846,0.2100656455142232,9,0.0918859144439207,2004-01-15,Shipped,1,1,2004,1,40,S32_2206,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,2,0,-0.5745497902432921,0.11359193195189243
10224,0.4065934065934066,0.1716356673960613,2,0.0892132519942032,2004-02-21,Shipped,1,2,2004,1,40,S32_2206,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2,0,-0.6105928359639334,0.1384176024934327
10237,0.2197802197802198,0.1825765864332603,2,0.0414575164311758,2004-04-05,Shipped,2,4,2004,1,40,S32_2206,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,2,0,-0.6244364079734517,-0.03399480931122306
10252,0.3296703296703297,0.2926695842450766,6,0.0923447153706398,2004-05-26,Shipped,2,5,2004,1,40,S32_2206,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,2,0,-0.4992260438675475,0.05122775908036864
10264,0.1538461538461538,0.0780908096280088,4,0.0124751207109649,2004-06-30,Shipped,2,6,2004,1,40,S32_2206,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,2,0,-0.7350091521000771,-0.07429634544628445
10276,0.2307692307692307,0.1330689277899344,10,0.0372290482748276,2004-08-02,Shipped,3,8,2004,1,40,S32_2206,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,2,0,-0.6718329599554205,-0.015534573798703655
10285,0.3406593406593407,0.1935175054704595,1,0.0761712474458978,2004-08-27,Shipped,3,8,2004,1,40,S32_2206,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2,0,-0.5972749059822708,0.07523575151782419
10299,0.1978021978021978,0.2100656455142232,4,0.0390885154922514,2004-09-30,Shipped,3,9,2004,1,40,S32_2206,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,2,0,-0.6003962307991099,-0.059056604013431005
10310,0.3296703296703297,0.2211433260393872,17,0.0785012797163669,2004-10-16,Shipped,4,10,2004,1,40,S32_2206,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,2,0,-0.5710308618535438,0.06125930752713518
10319,0.2527472527472528,0.1550875273522975,5,0.0460455256983663,2004-11-03,Shipped,4,11,2004,1,40,S32_2206,50,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,18,,Kuo,Kee,2,0,-0.6472653146694582,0.0006858624676762959
10331,0.2417582417582418,1.0,3,0.266194974218182,2004-11-17,Shipped,4,11,2004,1,40,S32_2206,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1,2,0.2202382865232737,-0.09180288585199203
10343,0.2527472527472528,1.0,5,0.2375640317719642,2004-11-24,Shipped,4,11,2004,1,40,S32_2206,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,2,0.21069535358578428,-0.10086398719243606
10355,0.3516483516483517,0.1771061269146607,10,0.0758352345877078,2004-12-07,Shipped,4,12,2004,1,40,S32_2206,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6123223474381316,0.08753252188566296
10364,0.4615384615384615,0.2926695842450766,1,0.1349426167975548,2005-01-06,Shipped,1,1,2005,1,40,S32_2206,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2,0,-0.47912377162026343,0.1763241712979675
10378,0.3736263736263737,0.7601203501094091,1,0.207068475303055,2005-02-10,Shipped,1,2,2005,1,40,S32_2206,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,2,-0.019749775044595852,0.03345351840176336
10390,0.3846153846153846,0.2417943107221006,11,0.0988796875448048,2005-03-04,Shipped,1,3,2005,1,40,S32_2206,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.542400239233783,0.10965843042017231
